"filename","speaker","uttNum","transcript","pos_tags","move","moveid"
"q6nc7.txt","f",113,"is it a sort of straight line out or just a you know to the right or s-- just curved lands out ","VBZ PRP DT NN IN JJ NN IN CC RB DT PRP VBP TO DT NN CC RB JJ NNS IN","query_w","q6nc7.f.move.121"
"q6nc7.txt","g",114,"eh just sloping very slightly ","UH RB VBG RB RB","reply_w","q6nc7.g.move.122"
"q6nc7.txt","g",115,"downwards ","NNS","reply_w","q6nc7.g.move.124"
"q6nc7.txt","f",116,"right ","RB","acknowledge","q6nc7.f.move.125"
"q6nc7.txt","g",117,"very slightly ehm ","RB RB NN","reply_w","q6nc7.g.move.126"
"q6nc7.txt","g",118,"curve out about five six centimetres ","NN IN IN CD CD NNS","instruct","q6nc7.g.move.128"
"q6nc7.txt","f",119,"right ","RB","acknowledge","q6nc7.f.move.127"
"q6nc7.txt","f",120,"right okay ","RB JJ","acknowledge","q6nc7.f.move.129"
"q6nc7.txt","g",121,"and curve round and then ehm go straight along to the bottom of the dead tree ","CC NN NN CC RB FW VB RB IN TO DT NN IN DT JJ NN","instruct","q6nc7.g.move.130"
"q6nc7.txt","f",122,"so curve round and then straight along to the bottom ","RB NN NN CC RB RB IN TO DT NN","check","q6nc7.f.move.131"
"q6nc7.txt","g",123,"uh-huh ","RB","reply_y","q6nc7.g.move.132"
"q6nc7.txt","g",124,"of the dead tree ","IN DT JJ NN","clarify","q6nc7.g.move.133"
"q6nc7.txt","f",125,"right ","RB","acknowledge","q6nc7.f.move.134"
"q6nc7.txt","f",126,"i'm still on the right-hand side of the river is that right ","LS VBP RB IN DT JJ NN IN DT NN VBZ IN NN","check","q6nc7.f.move.135"
"q6nc7.txt","g",127,"uh well ","UH RB","ready","q6nc7.g.move.136"
"q6nc7.txt","g",128,"you've curved out towards the right so you're like in the middle of the river now kind of thing where the dead tree is at the bottom of that ","PRP VBP VBN RP IN DT NN IN PRP VBP IN IN DT NN IN DT NN RB NN IN NN WRB DT JJ NN VBZ IN DT NN IN DT","reply_w","q6nc7.g.move.137"
"q6nc7.txt","f",129,"right ","RB","ready","q6nc7.f.move.138"
"q6nc7.txt","f",130,"i'm right in the middle of the river ","LS VBP JJ IN DT NN IN DT NN","check","q6nc7.f.move.139"
"q6nc7.txt","g",131,"uh-huh ","RB","reply_y","q6nc7.g.move.140"
"q6nc7.txt","f",132,"right okay ","RB JJ","acknowledge","q6nc7.f.move.141"
"q6nc7.txt","g",133,"at the bottom of dead tree ","IN DT NN IN JJ NN","clarify","q6nc7.g.move.142"
"q6nc7.txt","f",134,"right ","RB","acknowledge","q6nc7.f.move.143"
"q6nc7.txt","g",135,"right ehm now ","JJ NN RB","ready","q6nc7.g.move.144"
"q6nc7.txt","g",136,"have you got a lagoon to the left of the map just ehm ","VB PRP VBD DT NN TO DT NN IN DT NN RB NN","query_yn","q6nc7.g.move.145"
"q6nc7.txt","f",137,"yes i have yeah ","RB FW VBP RB","reply_y","q6nc7.f.move.146"
"q6nc7.txt","g",138,"uh-huh ","RB","acknowledge","q6nc7.g.move.147"
"q6nc7.txt","g",139,"right ","RB","ready","q6nc7.g.move.149"
"q6nc7.txt","g",140,"if you go straight down about six seven centimetres ","IN PRP VBP RB RB IN CD CD NNS","instruct","q6nc7.g.move.150"
"q6nc7.txt","f",141,"right ","RB","acknowledge","q6nc7.f.move.151"
"q6nc7.txt","g",142,"right and then ","RB CC RB","ready","q6nc7.g.move.152"
"q6nc7.txt","g",143,"go straight to the left just ehm just to the right of the lagoon ","VB RB TO DT VBN RB NN RB TO DT NN IN DT NN","instruct","q6nc7.g.move.153"
"q6nc7.txt","f",144,"right ","RB","acknowledge","q6nc7.f.move.154"
"q6nc7.txt","f",145,"to the the top of the where it sort of splurges out into the lagoon ","TO DT DT NN IN DT WRB PRP NN IN VBZ RP IN DT NN","check","q6nc7.f.move.155"
"q6nc7.txt","g",146,"uh-huh ","RB","reply_y","q6nc7.g.move.156"
"q6nc7.txt","g",147,"yeah right ","RB RB","reply_y","q6nc7.g.move.158"
"q6nc7.txt","f",148,"right ","RB","acknowledge","q6nc7.f.move.157"
"q6nc7.txt","g",149,"now if you go ehm down the right-hand side of the lagoon and stop at the bottom of the lagoon where at the tip of the lagoon ","RB IN PRP VBP FW IN DT JJ NN IN DT NN CC VB IN DT NN IN DT NN WRB IN DT NN IN DT NN","instruct","q6nc7.g.move.159"
"q6nc7.txt","f",150,"right ","RB","acknowledge","q6nc7.f.move.160"
"q6nc7.txt","g",151,"ehm right ","NN NN","ready","q6nc7.g.move.161"
"q6nc7.txt","g",152,"have you got eh you know green bay ","VB PRP VBD UH PRP VBP JJ NN","query_yn","q6nc7.g.move.162"
"q6nc7.txt","f",153,"yeah i've got green bay yeah ","JJ FW VBP VBN JJ NN NN","reply_y","q6nc7.f.move.165"
"q6nc7.txt","g",154,"right ","RB","acknowledge","q6nc7.g.move.164"
"q6nc7.txt","g",155,"just ehm above green bay have you got rock fall ","RB NN IN JJ NN VBP PRP VBD NN NN","query_yn","q6nc7.g.move.166"
"q6nc7.txt","f",156,"no i've not no ","DT FW VBP RB DT","reply_n","q6nc7.f.move.167"
"q6nc7.txt","g",157,"ehm have you got anything there ","NN VBP PRP VBD NN RB","query_yn","q6nc7.g.move.168"
"q6nc7.txt","g",158,"no ","DT","query_yn","q6nc7.g.move.170"
"q6nc7.txt","f",159,"no ","DT","reply_n","q6nc7.f.move.169"
"q6nc7.txt","f",160,"i've just got green bay i've got the ship in it and a com-- ","LS VBP RB VBN JJ NN FW VBP VBD DT NN IN PRP CC DT","explain","q6nc7.f.move.171"
"q6nc7.txt","f",161,"computer controlled sub that's all ","NN VBD NN WDT VBZ DT","explain","q6nc7.f.move.173"
"q6nc7.txt","g",162,"oh right ","UH RB","acknowledge","q6nc7.g.move.172"
"q6nc7.txt","g",163,"oh right ","UH RB","acknowledge","q6nc7.g.move.174"
"q6nc7.txt","g",164,"ehm now ","NN RB","ready","q6nc7.g.move.175"
"q6nc7.txt","g",165,"see if you go from the tip of the lagoon and uh down to the left but you'll need to curve out a bit as though ","VB IN PRP VBP IN DT NN IN DT NN CC UH RP TO DT NN CC PRP MD VB TO NN IN DT NN IN RB","instruct","q6nc7.g.move.176"
"q6nc7.txt","g",166,"'cause i've got a rock fall there ","VB FW VBP VBD DT NN NN RB","explain","q6nc7.g.move.177"
"q6nc7.txt","f",167,"so ","RB","ready","q6nc7.f.move.178"
"q6nc7.txt","g",168,"so ","RB","ready","q6nc7.g.move.180"
"q6nc7.txt","f",169,"i w-- i want to curve out to the left ","FW FW VBP TO NN IN TO DT NN","check","q6nc7.f.move.179"
"q6nc7.txt","g",170,"uh-huh yeah ","JJ NN","reply_y","q6nc7.g.move.182"
"q6nc7.txt","f",171,"eh heading heading for where the top of green bay ","UH VBG VBG IN WRB DT NN IN JJ NN","query_w","q6nc7.f.move.183"
"q6nc7.txt","g",172,"eh right ","UH RB","ready","q6nc7.g.move.184"
"q6nc7.txt","g",173,"you know how where there's ehm ","PRP VBP WRB WRB EX VBZ NN","align","q6nc7.g.move.185"
"q6nc7.txt","g",174,"let me see ","VB PRP VB","uncodable","q6nc7.g.move.185.2"
"q6nc7.txt","g",175,"know how where sandy shore is that line towards the left ","VB WRB WRB JJ NN VBZ IN NN IN DT NN","align","q6nc7.g.move.185.9"
"q6nc7.txt","f",176,"uh-huh ","RB","reply_y","q6nc7.f.move.186"
"q6nc7.txt","g",177,"it comes right down to the bottom forms a tip ","PRP VBZ RB RB TO DT JJ NNS DT NN","align","q6nc7.g.move.187"
"q6nc7.txt","f",178,"yeah ","NN","reply_y","q6nc7.f.move.188"
"q6nc7.txt","g",179,"if you go to there ","IN PRP VBP TO EX","reply_w","q6nc7.g.move.190"
"q6nc7.txt","f",180,"right ","RB","ready","q6nc7.f.move.191"
"q6nc7.txt","f",181,"so i'm in a sort of line down from that sort of thing ","RB FW VBP IN DT NN IN NN RB IN DT NN IN NN","check","q6nc7.f.move.192"
"q6nc7.txt","g",182,"uh-huh yeah ","JJ NN","reply_y","q6nc7.g.move.193"
"q6nc7.txt","g",183,"yeah ","NN","reply_y","q6nc7.g.move.195"
"q6nc7.txt","f",184,"right ","RB","acknowledge","q6nc7.f.move.196"
"q6nc7.txt","f",185,"and just above the green ","CC RB IN DT JJ","check","q6nc7.f.move.197"
"q6nc7.txt","g",186,"uh-huh ","RB","reply_y","q6nc7.g.move.198"
"q6nc7.txt","f",187,"right that's right i'm there okay ","RB DT VBZ JJ FW VBP EX JJ","acknowledge","q6nc7.f.move.201"
"q6nc7.txt","g",188,"right ","RB","acknowledge","q6nc7.g.move.200"
"q6nc7.txt","g",189,"right and ","RB CC","ready","q6nc7.g.move.202"
"q6nc7.txt","g",190,"have you got the pirate ship yeah ","VB PRP VBD DT JJ NN NN","query_yn","q6nc7.g.move.203"
"q6nc7.txt","f",191,"yeah i have uh-huh ","JJ FW VBP RB","reply_y","q6nc7.f.move.204"
"q6nc7.txt","g",192,"right ","RB","ready","q6nc7.g.move.205"
"q6nc7.txt","g",193,"'cause the finish is just to the left of the pirate ship ehm just go straight down ","VB DT NN VBZ RB TO DT NN IN DT JJ NN NN RB VB RB RB","instruct","q6nc7.g.move.206"
"q6nc7.txt","f",194,"right ","RB","acknowledge","q6nc7.f.move.207"
"q6nc7.txt","f",195,"uh-huh ","RB","acknowledge","q6nc7.f.move.208.2"
"q6nc7.txt","g",196,"and then along a few centimetres to the right just to the t-- ehm left of the pirate ship and that's where it finishes ","CC RB IN DT JJ NNS TO DT NN RB TO DT NN NN IN DT NN NN CC DT VBZ WRB PRP VBZ","instruct","q6nc7.g.move.208"
"q6nc7.txt","f",197,"straight down a few centimetres to the right right ","RB IN DT JJ NNS TO DT JJ NN","acknowledge","q6nc7.f.move.209"
"q6nc7.txt","f",198,"i've got computer controlled sub that i better ","LS VBP VBN NN VBN NN WDT FW RBR","explain","q6nc7.f.move.210"
"q6nc7.txt","g",199,"uh-huh right ","JJ NN","acknowledge","q6nc7.g.move.211"
"q6nc7.txt","f",200,"avoid ","VB","explain","q6nc7.f.move.212"
"q6nc7.txt","f",201,"and i finish at the left of the pirate ship ","CC FW NN IN DT NN IN DT NN NN","check","q6nc7.f.move.213"
"q6nc7.txt","g",202,"uh-huh yeah ","JJ NN","reply_y","q6nc7.g.move.214"
"q6nc7.txt","f",203,"right ","RB","acknowledge","q6nc7.f.move.215"
"q6nc7.txt","f",204,"at the bottom ","IN DT NN","check","q6nc7.f.move.216"
"q6nc7.txt","g",205,"uh-huh ","RB","reply_y","q6nc7.g.move.217"
"q6nc7.txt","f",206,"right that's it ","RB DT VBZ PRP","acknowledge","q6nc7.f.move.218"
"q6nc8.txt","g",1,"right ","RB","ready","q6nc8.g.move.1"
"q6nc8.txt","g",2,"the start's just above the telephone kiosk ","DT NN POS RB IN DT NN NN","instruct","q6nc8.g.move.2"
"q6nc8.txt","f",3,"right ","RB","acknowledge","q6nc8.f.move.3"
"q6nc8.txt","f",4,"on the left yeah uh-huh ","IN DT JJ JJ NN","explain","q6nc8.f.move.4"
"q6nc8.txt","g",5,"right ","RB","acknowledge","q6nc8.g.move.5"
"q6nc8.txt","g",6,"go down past the left side of the telephone kiosk ","VB RP IN DT JJ NN IN DT NN NN","instruct","q6nc8.g.move.6"
"q6nc8.txt","f",7,"uh-huh ","RB","acknowledge","q6nc8.f.move.7"
"q6nc8.txt","f",8,"right down ","RB RB","query_yn","q6nc8.f.move.8"
"q6nc8.txt","g",9,"right down ","RB RB","reply_y","q6nc8.g.move.9"
"q6nc8.txt","g",10,"for about ten centimetres ","IN RB CD NNS","instruct","q6nc8.g.move.10"
"q6nc8.txt","f",11,"mmhmm ","NN","acknowledge","q6nc8.f.move.11"
"q6nc8.txt","g",12,"now ","RB","ready","q6nc8.g.move.12"
"q6nc8.txt","f",13,"right down ","RB RB","acknowledge","q6nc8.f.move.13"
"q6nc8.txt","g",14,"my map there's a stone circle ","PRP$ NN EX VBZ DT NN NN","explain","q6nc8.g.move.14"
"q6nc8.txt","f",15,"there's a stone circle ","EX VBZ DT NN NN","check","q6nc8.f.move.15"
"q6nc8.txt","g",16,"yeah ","NN","reply_y","q6nc8.g.move.16"
"q6nc8.txt","g",17,"so ","RB","ready","q6nc8.g.move.18"
"q6nc8.txt","g",18,"what you do is ","WP PRP VBP VBZ","instruct","q6nc8.g.move.19"
"q6nc8.txt","f",19,"there's no stone circle here there's a broken gate to the right ","EX VBZ DT NN NN RB EX VBZ DT JJ NN TO DT NN","explain","q6nc8.f.move.20"
"q6nc8.txt","g",20,"if you ","IN PRP","instruct","q6nc8.g.move.21"
"q6nc8.txt","g",21,"yeah ","NN","acknowledge","q6nc8.g.move.23"
"q6nc8.txt","g",22,"well ","RB","ready","q6nc8.g.move.24"
"q6nc8.txt","g",23,"i've got a stone circle marked on mine ","LS VBP VBD DT NN NN VBN IN NN","explain","q6nc8.g.move.25"
"q6nc8.txt","g",24,"so you need to go underneath it so where you go is you go down the left-hand side ","RB PRP VBP TO VB IN PRP RB WRB PRP VBP VBZ PRP VB RP DT JJ NN","instruct","q6nc8.g.move.26"
"q6nc8.txt","g",25,"it's directly underneath the telephone kiosk ","PRP VBZ RB IN DT NN NN","explain","q6nc8.g.move.27"
"q6nc8.txt","f",26,"uh-huh ","RB","acknowledge","q6nc8.f.move.28"
"q6nc8.txt","g",27,"right so you it's ","RB IN PRP PRP VBZ","ready","q6nc8.g.move.29"
"q6nc8.txt","g",28,"down about ten centimetres which should bring you right well i'll tell you p-- put it about twelve you're about two centimetres up from the bottom ","RB IN CD NNS WDT MD VB PRP RB RB FW MD VB PRP VB PRP IN CD PRP VBP IN CD NNS RB IN DT NN","instruct","q6nc8.g.move.30"
"q6nc8.txt","f",29,"mmhmm ","NN","acknowledge","q6nc8.f.move.31"
"q6nc8.txt","g",30,"of this of the paper ","IN DT IN DT NN","instruct","q6nc8.g.move.32"
"q6nc8.txt","f",31,"uh-huh right ","JJ NN","acknowledge","q6nc8.f.move.33"
"q6nc8.txt","g",32,"and go left for about five ","CC VB VBN IN RB CD","instruct","q6nc8.g.move.34"
"q6nc8.txt","f",33,"okay ","JJ","acknowledge","q6nc8.f.move.36"
"q6nc8.txt","g",34,"centime-- no right for about five i mean ","DT NN IN IN CD FW VB","instruct","q6nc8.g.move.37"
"q6nc8.txt","g",35,"'cause that would take ","VB DT MD VB","instruct","q6nc8.g.move.39"
"q6nc8.txt","f",36,"right ","RB","acknowledge","q6nc8.f.move.38"
"q6nc8.txt","f",37,"that's towards ","DT VBZ IN","query_w","q6nc8.f.move.40"
"q6nc8.txt","g",38,"towards the gate ","IN DT NN","reply_w","q6nc8.g.move.41"
"q6nc8.txt","g",39,"but ","CC","ready","q6nc8.g.move.42"
"q6nc8.txt","g",40,"then stop when you're ","RB VB WRB PRP VBP","instruct","q6nc8.g.move.43"
"q6nc8.txt","f",41,"you said five towards the gate ","PRP VBD CD IN DT NN","check","q6nc8.f.move.44"
"q6nc8.txt","f",42,"but the gate's on the r-- is on the right to on the l-- e-- ","CC DT NN POS IN DT VBZ IN DT NN TO IN DT","explain","q6nc8.f.move.45"
"q6nc8.txt","g",43,"uh-huh that's what i mean ","RB DT VBZ WP FW VB","reply_y","q6nc8.g.move.46"
"q6nc8.txt","g",44,"you're five five centimetres right ","PRP VBP CD CD NNS RB","clarify","q6nc8.g.move.48"
"q6nc8.txt","f",45,"okay right fine ","JJ JJ NN","acknowledge","q6nc8.f.move.49"
"q6nc8.txt","g",46,"right just straight along ","RB RB RB IN","clarify","q6nc8.g.move.50"
"q6nc8.txt","f",47,"uh-huh ","RB","acknowledge","q6nc8.f.move.51"
"q6nc8.txt","f",48,"to the gate ","TO DT NN","check","q6nc8.f.move.52"
"q6nc8.txt","g",49,"'til you're directly underneath the left-hand side of the gate ","RB PRP VBP RB IN DT JJ NN IN DT NN","instruct","q6nc8.g.move.53"
"q6nc8.txt","f",50,"d-- undernea-- ","","acknowledge","q6nc8.f.move.54"
"q6nc8.txt","f",51,"okay right uh-huh ","JJ JJ NN","acknowledge","q6nc8.f.move.56"
"q6nc8.txt","g",52,"right ","RB","ready","q6nc8.g.move.57"
"q6nc8.txt","g",53,"move straight up ","NN RB RB","instruct","q6nc8.g.move.58"
"q6nc8.txt","f",54,"mmhmm ","NN","acknowledge","q6nc8.f.move.59"
"q6nc8.txt","g",55,"and m-- go up past the left-hand side of the gate ","CC VB RP IN DT JJ NN IN DT NN","instruct","q6nc8.g.move.60"
"q6nc8.txt","f",56,"mmhmm ","NN","acknowledge","q6nc8.f.move.61"
"q6nc8.txt","g",57,"'til you're abo-- right above it ","RB PRP VBP RB IN PRP","instruct","q6nc8.g.move.62"
"q6nc8.txt","f",58,"mmhmm ","NN","acknowledge","q6nc8.f.move.63"
"q6nc8.txt","g",59,"are you there ","VBP PRP EX","align","q6nc8.g.move.64"
"q6nc8.txt","f",60,"uh-huh ","RB","reply_y","q6nc8.f.move.65"
"q6nc8.txt","g",61,"right ","RB","ready","q6nc8.g.move.66"
"q6nc8.txt","g",62,"have you got you've got overnight stop or something haven't you ","VB PRP VBD PRP VBP VBN JJ NN CC NN VBP RB PRP","check","q6nc8.g.move.67"
"q6nc8.txt","f",63,"overnight accommodation yeah ","JJ NN NN","reply_y","q6nc8.f.move.68"
"q6nc8.txt","f",64,"to the right ","TO DT NN","explain","q6nc8.f.move.69"
"q6nc8.txt","g",65,"right ","RB","acknowledge","q6nc8.g.move.70"
"q6nc8.txt","g",66,"well ","RB","ready","q6nc8.g.move.71"
"q6nc8.txt","g",67,"t-- go up to there ","VB RP TO EX","instruct","q6nc8.g.move.72"
"q6nc8.txt","f",68,"up to there okay right ","RB TO EX JJ NN","acknowledge","q6nc8.f.move.73"
"q6nc8.txt","f",69,"underneath it or just over it or what ","IN PRP CC RB IN PRP CC WP","query_w","q6nc8.f.move.74"
"q6nc8.txt","g",70,"it doesn't matter as long as you're just about at it ","PRP VBZ RB VB RB RB IN PRP VBP RB RB IN PRP","reply_w","q6nc8.g.move.75"
"q6nc8.txt","f",71,"okay ","JJ","acknowledge","q6nc8.f.move.76"
"q6nc8.txt","f",72,"uh-huh ","RB","acknowledge","q6nc8.f.move.78"
"q6nc8.txt","g",73,"right ","RB","ready","q6nc8.g.move.79"
"q6nc8.txt","g",74,"now go ","RB VB","instruct","q6nc8.g.move.80"
"q6nc8.txt","g",75,"have you got the ruined monastery ","VB PRP VBD DT VBN NN","query_yn","q6nc8.g.move.81"
"q6nc8.txt","f",76,"uh-huh ","RB","reply_y","q6nc8.f.move.82"
"q6nc8.txt","f",77,"right at the top ","RB IN DT NN","explain","q6nc8.f.move.83"
"q6nc8.txt","g",78,"go up ","VB RP","instruct","q6nc8.g.move.84"
"q6nc8.txt","g",79,"to the top of that ","TO DT NN IN DT","instruct","q6nc8.g.move.86"
"q6nc8.txt","f",80,"uh-huh ","RB","acknowledge","q6nc8.f.move.87"
"q6nc8.txt","g",81,"'til you're right above it ","RB PRP VBP RB IN PRP","instruct","q6nc8.g.move.88"
"q6nc8.txt","f",82,"mmhmm ","NN","acknowledge","q6nc8.f.move.89"
"q6nc8.txt","g",83,"you know above the centre ","PRP VBP IN DT NN","instruct","q6nc8.g.move.90"
"q6nc8.txt","f",84,"uh-huh t-- ","RB","acknowledge","q6nc8.f.move.91"
"q6nc8.txt","g",85,"and go over and down the other side and go down diagonally about three centimetres ","CC VB IN CC IN DT JJ NN CC VB RP RB IN CD NNS","instruct","q6nc8.g.move.92"
"q6nc8.txt","f",86,"right down uh-huh three centimetres ","RB IN JJ CD NNS","acknowledge","q6nc8.f.move.93"
"q6nc8.txt","g",87,"right ","RB","ready","q6nc8.g.move.94"
"q6nc8.txt","g",88,"got to watch ","VBD TO VB","instruct","q6nc8.g.move.95"
"q6nc8.txt","g",89,"'cause there's a lake west lake i don't think ","RB EX VBZ DT NN NN NN FW VBP RB VB","explain","q6nc8.g.move.96"
"q6nc8.txt","f",90,"there's no lake here ","EX VBZ DT NN RB","explain","q6nc8.f.move.97"
"q6nc8.txt","g",91,"i know ","LS VB","acknowledge","q6nc8.g.move.98"
"q6nc8.txt","g",92,"'cause i did this one earlier ","NN FW VBD DT CD JJR","explain","q6nc8.g.move.99"
"q6nc8.txt","f",93,"no okay right ","DT JJ NN","acknowledge","q6nc8.f.move.100"
"q6nc8.txt","g",94,"right so ","RB RB","ready","q6nc8.g.move.101"
"q6nc8.txt","g",95,"what you do is you go up sort of take up diagonally left on a very very slight angle eh for about five centimetres until you're underneath the stile ","WP PRP VBP VBZ PRP VB RP NN IN VB RP RB VBN IN DT RB RB JJ NN UH IN RB CD NNS IN PRP VBP IN DT NN","instruct","q6nc8.g.move.102"
"q6nc8.txt","g",96,"have you got a stile ","VB PRP VBD DT NN","query_yn","q6nc8.g.move.103"
"q6nc8.txt","f",97,"uh-uh ","RB","reply_n","q6nc8.f.move.104"
"q6nc8.txt","f",98,"i've got a dutch elm ","LS VBP VBD DT JJ FW","explain","q6nc8.f.move.105"
"q6nc8.txt","g",99,"isn't that over the other side ","VBZ RB IN IN DT JJ NN","check","q6nc8.g.move.106"
"q6nc8.txt","f",100,"mmhmm ","NN","reply_y","q6nc8.f.move.107"
"q6nc8.txt","f",101,"oh the stile's there right okay ","UH DT NN POS EX RB JJ","acknowledge","q6nc8.f.move.108"
"q6nc8.txt","g",102,"right ","RB","ready","q6nc8.g.move.109"
"q6nc8.txt","g",103,"well you're going down there and you go along until you're underneath the left-hand side of the stile and then go up and over the top of it and stop there ","RB PRP VBP VBG RB RB CC PRP VBP IN IN PRP VBP IN DT JJ NN IN DT NN CC RB VB RB CC IN DT NN IN PRP CC VB RB","instruct","q6nc8.g.move.110"
"q6nc8.txt","f",104,"mmhmm ","NN","acknowledge","q6nc8.f.move.111"
"q6nc8.txt","g",105,"are you there ","VBP PRP EX","align","q6nc8.g.move.112"
"q6nc8.txt","f",106,"uh-huh ","RB","reply_y","q6nc8.f.move.113"
"q6nc8.txt","g",107,"right ","RB","acknowledge","q6nc8.g.move.114"
"q6nc8.txt","f",108,"yeah ","NN","reply_y","q6nc8.f.move.115"
"q6nc8.txt","g",109,"go up about three centimetres direct straight up ","VB RP IN CD NNS JJ RB RB","instruct","q6nc8.g.move.116"
"q6nc8.txt","f",110,"uh-huh ","RB","acknowledge","q6nc8.f.move.117"
"q6nc8.txt","g",111,"and then along about two to the right ","CC RB IN IN CD TO DT NN","instruct","q6nc8.g.move.118"
"q6nc8.txt","f",112,"mmhmm ","NN","acknowledge","q6nc8.f.move.119"
"q6nc8.txt","g",113,"and you go down diagonal ano-- and underneath the bottom of dead tree which'll be the dutch elm probably ","CC PRP VBP RB JJ CC IN DT NN IN JJ NN WDT MD VB DT JJ FW RB","instruct","q6nc8.g.move.120"
