"","filename","speaker","uttNum","transcript","pos_tags","move","moveid"
"22426","q7nc1.txt","f",49,"oh i've to come up t-- and then go back down again ","UH FW VBP TO VB RP CC RB VB RB RB RB","check","q7nc1.f.move.47"
"23175","q7nc4.txt","f",65,"oh i'm going along the footbridge ","UH FW VBP VBG IN DT NN","check","q7nc4.f.move.71"
"19997","q6nc7.txt","f",85,"oh i'm supposed to right i'm supposed to go over the river then ","UH FW VBP VBN TO JJ FW VBP VBN TO VB IN DT NN RB","check","q6nc7.f.move.92"
"17345","q6ec2.txt","f",342,"oh i've got to be on the left hang on ","UH FW VBP VBN TO VB IN DT NN VB IN","check","q6ec2.f.move.354"
"14042","q5ec1.txt","f",185,"oh by the by the abandoned cottage and turn left ","UH IN DT IN DT VBN NN CC VB VBN","check","q5ec1.f.move.186"
"22496","q7nc1.txt","f",119,"oh above the great rock ","UH IN DT JJ NN","check","q7nc1.f.move.118"
"9956","q4ec4.txt","f",31,"uh from the right-hand side of the page ","UH IN DT JJ NN IN DT NN","check","q4ec4.f.move.33"
"18315","q6ec8.txt","f",34,"oh in the middle of the page ","UH IN DT NN IN DT NN","check","q6ec8.f.move.33"
"8247","q3ec8.txt","f",55,"oh at the top of reclaimed fields ","UH IN DT NN IN VBN NNS","check","q3ec8.f.move.58"
"9466","q4ec1.txt","f",55,"b-- eh underneath slate mountain ","UH IN NN NN","check","q4ec1.f.move.60"
"11529","q4nc3.txt","f",146,"oh so you this line was only about two centimetres long ","UH IN PRP DT NN VBD RB RB CD NNS RB","check","q4nc3.f.move.166"
"11621","q4nc3.txt","f",238,"oh as far as that ","UH IN RB IN DT","check","q4nc3.f.move.268"
"24441","q8ec3.txt","f",29,"oh you just want me to just go to the left of the ravine ","UH PRP RB VBP PRP TO RB VB TO DT NN IN DT NN","check","q8ec3.f.move.33"
"24669","q8ec4.txt","f",64,"oh you mean halfway from just where i would be if i went across oh no ","UH PRP VBP RB IN RB WRB FW MD VB IN FW VBD IN UH DT","check","q8ec4.f.move.62"
"13106","q4nc6.txt","f",324,"oh you've not got this level crossing on have you ","UH PRP VBP RB VBN DT NN VBG IN VBP PRP","check","q4nc6.f.move.342"
"11912","q4nc3.txt","f",529,"oh it's it's it's in a wee recess bit ","UH PRP VBZ PRP VBZ PRP VBZ IN DT NN NN NN","check","q4nc3.f.move.570"
"2336","q1nc2.txt","f",358,"oh it's nearly like a circle circling right round ","UH PRP VBZ RB IN DT NN VBG JJ NN","check","q1nc2.f.move.360"
"13141","q4nc6.txt","f",359,"oh right this i-- this is to the left this is towards the parked van ","UH RB DT DT VBZ TO DT VBN DT VBZ IN DT VBN NN","check","q4nc6.f.move.380"
"13494","q4nc7.txt","f",335,"oh so i i go up further then ","UH RB FW FW VB RP JJ RB","check","q4nc7.f.move.367"
"4702","q2ec4.txt","f",92,"eh so i should now be below it ","UH RB FW MD RB VB IN PRP","check","q2ec4.f.move.94"
"15138","q5ec8.txt","f",32,"oh so i uh i move forward from the start ","UH RB FW UH FW NN RB IN DT NN","check","q5ec8.f.move.31"
"944","q1ec7.txt","f",77,"oh so i go b-- so i go below the forest then ","UH RB FW VB RB FW VB IN DT NN RB","check","q1ec7.f.move.80"
"24634","q8ec4.txt","f",29,"erm right along or to an angle did you say ","UH RB IN CC TO DT NN VBD PRP VBP","check","q8ec4.f.move.28"
"2066","q1nc2.txt","f",88,"oh just above that ","UH RB IN DT","check","q1nc2.f.move.89"
"7668","q3ec3.txt","f",116,"eh sorry in the middle i mean ","UH RB IN DT JJ FW VB","check","q3ec3.f.move.116"
"21527","q7ec6.txt","f",263,"eh well slate mountain you've no got slate mountain white mountain ","UH RB NN NN PRP VBP DT VBD NN NN JJ NN","check","q7ec6.f.move.256"
"14378","q5ec3.txt","f",38,"oh right you're talking about as if i'm walking from the start myself and a wee guy ","UH RB PRP VBP VBG IN IN IN FW VBP VBG IN DT NN PRP CC DT NN NN","check","q5ec3.f.move.37"
"19972","q6nc7.txt","f",60,"eh just it forks where there's a tree is that right ","UH RB PRP VBZ WRB EX VBZ DT NN VBZ IN NN","check","q6nc7.f.move.64"
"9750","q4ec3.txt","f",54,"oh right down past the carpenter's cottage ","UH RB RB IN DT NN POS NN","check","q4ec3.f.move.55"
"11562","q4nc3.txt","f",179,"oh just vertically down ","UH RB RB RB","check","q4nc3.f.move.204"
"19945","q6nc7.txt","f",33,"eh just go down from there in other words ","UH RB VB RB IN EX IN JJ NNS","check","q6nc7.f.move.35"
"22013","q7ec8.txt","f",62,"oh away round here below the start ","UH RP NN RB IN DT NN","check","q7ec8.f.move.68"
"10185","q4ec5.txt","f",84,"eh to the right of concealed hi-- hideout ","UH TO DT NN IN VBN NN","check","q4ec5.f.move.104"
"18935","q6nc2.txt","f",267,"eh to my right ","UH TO PRP$ NN","check","q6nc2.f.move.274"
"1062","q1ec7.txt","f",195,"eh er just underneath it then ","UH UH RB IN PRP RB","check","q1ec7.f.move.199"
"11499","q4nc3.txt","f",116,"oh wait a minute a vertical line ","UH VB DT NN DT JJ NN","check","q4nc3.f.move.133"
"24780","q8ec4.txt","f",175,"erm what is it two thirds the way across the page an angle of thirty degrees okay ","UH WP VBZ PRP CD NNS DT NN IN DT NN DT NN IN CD NNS JJ","check","q8ec4.f.move.170"
"523","q1ec4.txt","f",9,"forge ","VB","check","q1ec4.f.move.9"
"2135","q1nc2.txt","f",157,"er two and a h-- two ","VB CD CC DT CD","check","q1nc2.f.move.156"
"1903","q1nc1.txt","f",611,"yeah the farmed land's between east and west lake ","VB DT JJ NN POS IN JJ CC JJ NN","check","q1nc1.f.move.621"
"19605","q6nc5.txt","f",74,"cross the bridge ","VB DT NN","check","q6nc5.f.move.75"
"24161","q8ec1.txt","f",215,"wait a minute one centimetre to the left of the peak ","VB DT NN CD NN TO DT NN IN DT NN","check","q8ec1.f.move.221.9"
"22396","q7nc1.txt","f",19,"wait a minute a-- along to your ","VB DT NN IN TO PRP$","check","q7nc1.f.move.18"
"19578","q6nc5.txt","f",47,"cross the rope bridge ","VB DT NN NN","check","q6nc5.f.move.48"
"8968","q3nc5.txt","f",18,"do a ""u"" round it ","VB DT NN NN PRP","check","q3nc5.f.move.18.9"
"2074","q1nc2.txt","f",96,"mean half way up ","VB DT NN RP","check","q1nc2.f.move.96"
"16866","q6ec1.txt","f",123,"follow the stream to the fork ","VB DT NN TO DT NN","check","q6ec1.f.move.128"
"5643","q2nc1.txt","f",51,"do i move in a v-- straight line from the edge of the page ","VB FW NN IN DT JJ NN IN DT NN IN DT NN","check","q2nc1.f.move.52"
"2608","q1nc3.txt","f",233,"have i to cut ","VB FW TO VB","check","q1nc3.f.move.255"
"2092","q1nc2.txt","f",114,"wait i go past the collapsed shelter ","VB FW VB IN DT JJ NN","check","q1nc2.f.move.114"
"8089","q3ec7.txt","f",7,"do i come up round the other side of it ","VB FW VB RP NN DT JJ NN IN PRP","check","q3ec7.f.move.7"
"8295","q3ec8.txt","f",103,"do i mean do i have to draw off the line of the bay ","VB FW VB VB FW VBP TO VB RP DT NN IN DT NN","check","q3ec8.f.move.108"
"15307","q5nc1.txt","f",38,"have i got left and right mixed up here ","VB FW VBD VBN CC JJ VBN RP RB","check","q5nc1.f.move.40"
"15163","q5ec8.txt","f",57,"do i do i go by the collapsed shelter ","VB FW VBP FW VB IN DT JJ NN","check","q5ec8.f.move.56"
"25876","q8nc1.txt","f",107,"go i'm going like round behind it ","VB FW VBP VBG IN NN IN PRP","check","q8nc1.f.move.115"
"17324","q6ec2.txt","f",321,"bump like a like a hill ","VB IN DT IN DT NN","check","q6ec2.f.move.330"
"4666","q2ec4.txt","f",56,"go through the centre ","VB IN DT NN","check","q2ec4.f.move.57"
"16441","q5nc6.txt","f",166,"s-- stop at the left ","VB IN DT NN","check","q5nc6.f.move.166"
"4618","q2ec4.txt","f",8,"c-- start from the cross yeah ","VB IN DT NN NN","check","q2ec4.f.move.8"
"14749","q5ec5.txt","f",89,"go between with the ghost town on my left ","VB IN IN DT NN NN IN PRP$ NN","check","q5ec5.f.move.84"
"19252","q6nc3.txt","f",169,"go underneath it ","VB IN PRP","check","q6nc3.f.move.166.9"
"10615","q4ec7.txt","f",219,"hold on you want me to be underneath the secret valley ","VB IN PRP VBP PRP TO VB IN DT JJ NN","check","q4ec7.f.move.233"
"17708","q6ec4.txt","f",52,"go round them to the right ","VB JJ PRP TO DT NN","check","q6ec4.f.move.48"
"2033","q1nc2.txt","f",55,"do i ","VB LS","check","q1nc2.f.move.59"
"3376","q1nc7.txt","f",16,"wait minute the car-- the picket fence is at the bottom left-hand corner ","VB NN DT DT NN NN VBZ IN DT JJ JJ NN","check","q1nc7.f.move.17"
"6661","q2nc6.txt","f",9,"go round on the left-hand side of it ","VB NN IN DT JJ NN IN PRP","check","q2nc6.f.move.7"
"14546","q5ec4.txt","f",60,"pine forest on my right f-- ","VB NN IN PRP$ NN","check","q5ec4.f.move.61"
"16296","q5nc6.txt","f",21,"go downwards ","VB NNS","check","q5nc6.f.move.22"
"13436","q4nc7.txt","f",277,"do you ","VB PRP","check","q4nc7.f.move.307"
"16160","q5nc5.txt","f",27,"pass it ","VB PRP","check","q5nc5.f.move.26"
"22770","q7nc2.txt","f",182,"bend it ","VB PRP","check","q7nc2.f.move.182"
"14724","q5ec5.txt","f",64,"keep it on my left ","VB PRP IN PRP$ NN","check","q5ec5.f.move.60"
"23062","q7nc3.txt","f",100,"do you okay keep below it ","VB PRP JJ VB IN PRP","check","q7nc3.f.move.107"
"12097","q4nc4.txt","f",166,"have you not ","VB PRP RB","check","q4nc4.f.move.174"
"24569","q8ec3.txt","f",157,"follow it quite close ","VB PRP RB RB","check","q8ec3.f.move.157"
"1930","q1nc1.txt","f",638,"do you mean i have to go back round it ","VB PRP VB FW VBP TO VB RB JJ PRP","check","q1nc1.f.move.648"
"7713","q3ec3.txt","f",161,"do you wish me to join the west ","VB PRP VB PRP TO VB DT NN","check","q3ec3.f.move.162"
"7611","q3ec3.txt","f",59,"do you want me to go in between the two of these ","VB PRP VB PRP TO VB IN IN DT CD IN DT","check","q3ec3.f.move.56"
"7335","q3ec1.txt","f",101,"do you want me to go f-- slightly further ","VB PRP VB PRP TO VB RB JJ","check","q3ec1.f.move.105"
"23482","q7nc5.txt","f",153,"do you want me to go right up to the cornfields here ","VB PRP VB PRP TO VB RB RB TO DT NNS RB","check","q7nc5.f.move.172"
"11659","q4nc3.txt","f",276,"do you want me to go down towards the concealed hideout ","VB PRP VB PRP TO VB RP IN DT VBN NN","check","q4nc3.f.move.304"
"7388","q3ec1.txt","f",154,"do you want me to go to the bottom of the page ","VB PRP VB PRP TO VB TO DT NN IN DT NN","check","q3ec1.f.move.159"
"7770","q3ec4.txt","f",37,"do you go m-- go right ","VB PRP VB VB RB","check","q3ec4.f.move.38"
"2145","q1nc2.txt","f",167,"er you told me to draw a line going alo-- over to the right-hand side ","VB PRP VBD PRP TO VB DT NN VBG IN TO DT JJ NN","check","q1nc2.f.move.168"
"9293","q3nc8.txt","f",19,"do you want it to go below the carpenter ","VB PRP VBP PRP TO VB IN DT NN","check","q3nc8.f.move.20"
"11837","q4nc3.txt","f",454,"do you want do you want me to miss that wee jut out of the bay draw a line round that ","VB PRP VBP VBP PRP VB PRP TO VB DT NN VBD IN IN DT NN VB DT NN NN WDT","check","q4nc3.f.move.488"
"11334","q4nc2.txt","f",286,"turn right ","VB RB","check","q4nc2.f.move.286"
"19251","q6nc3.txt","f",168,"turn right ","VB RB","check","q6nc3.f.move.166"
"24078","q8ec1.txt","f",132,"go about five centimetres above the crevasse ","VB RB CD NNS IN DT NN","check","q8ec1.f.move.131"
"5636","q2nc1.txt","f",44,"move right to the edge of the page ","VB RB TO DT NN IN DT NN","check","q2nc1.f.move.45"
"18498","q6nc1.txt","f",54,"go around that ","VB RP DT","check","q6nc1.f.move.60"
"26709","q8nc7.txt","f",10,"go down down the left-hand side of the extinct v-- volcano ","VB RP IN DT JJ NN IN DT JJ NN","check","q8nc7.f.move.10"
"6312","q2nc4.txt","f",36,"go up over it ","VB RP IN PRP","check","q2nc4.f.move.38"
"11347","q4nc2.txt","f",299,"go up it ","VB RP PRP","check","q4nc2.f.move.301"
"6172","q2nc3.txt","f",215,"go up further ","VB RP RB","check","q2nc3.f.move.232"
"5531","q2ec8.txt","f",122,"go to the bottom ","VB TO DT NN","check","q2ec8.f.move.122"
"7771","q3ec4.txt","f",38,"go to the right ","VB TO DT NN","check","q3ec4.f.move.40"
"9341","q3nc8.txt","f",67,"turn to the right of them ","VB TO DT NN IN PRP","check","q3nc8.f.move.73"
"24694","q8ec4.txt","f",89,"go to my left ","VB TO PRP$ NN","check","q8ec4.f.move.84"
"24885","q8ec4.txt","f",280,"go to my left ","VB TO PRP$ NN","check","q8ec4.f.move.274"
"542","q1ec4.txt","f",28,"keep to my left or what ","VB TO PRP$ NN CC WP","check","q1ec4.f.move.30"
"11617","q4nc3.txt","f",234,"have to just towards halfway between the pine grove no ","VB TO RB IN RB IN DT VBP NN DT","check","q4nc3.f.move.264"
"14938","q5ec6.txt","f",136,"miss do you mean above the cave ","VB VB PRP VB IN DT NN","check","q5ec6.f.move.136"
"2454","q1nc3.txt","f",79,"start go down come underneath the diamond mine ","VB VB RP VBN IN DT NN NN","check","q1nc3.f.move.83"
"19117","q6nc3.txt","f",34,"keep going down ","VB VBG RB","check","q6nc3.f.move.36"
"21314","q7ec6.txt","f",50,"see where it finishes ","VB WRB PRP VBZ","check","q7ec6.f.move.47"
"5469","q2ec8.txt","f",60,"was that the top of the broken gate ","VBD IN DT NN IN DT JJ NN","check","q2ec8.f.move.61"
"9622","q4ec2.txt","f",139,"did you mean just go straight keep going down but not go to ","VBD PRP VB RB VB RB VB VBG RB CC RB VB TO","check","q4ec2.f.move.143"
"22823","q7nc2.txt","f",235,"touching the bay ","VBG DT NN","check","q7nc2.f.move.241"
"4273","q2ec1.txt","f",174,"going in the water ","VBG IN DT NN","check","q2ec1.f.move.181"
"15647","q5nc2.txt","f",145,"heading towards the left ","VBG IN DT NN","check","q5nc2.f.move.150"
"26970","q8nc8.txt","f",82,"going across the top of the safari truck ","VBG IN DT NN IN DT JJ NN","check","q8nc8.f.move.86"
"5056","q2ec5.txt","f",192,"coming in at the top of them ","VBG IN IN DT NN IN PRP","check","q2ec5.f.move.195"
"307","q1ec3.txt","f",82,"passing above it ","VBG IN PRP","check","q1ec3.f.move.82"
"7724","q3ec3.txt","f",172,"going west ","VBG NN","check","q3ec3.f.move.174"
"20577","q7ec2.txt","f",91,"going southwest ","VBG NN","check","q7ec2.f.move.89"
"3396","q1nc7.txt","f",36,"li-- going round the left-hand side of the old mill ","VBG NN DT JJ NN IN DT JJ NN","check","q1nc7.f.move.43"
"8065","q3ec6.txt","f",63,"coming round a circle ","VBG NN DT NN","check","q3ec6.f.move.65"
"4750","q2ec4.txt","f",140,"taking it round from the top or ","VBG PRP JJ IN DT JJ CC","check","q2ec4.f.move.145"
"8508","q3nc2.txt","f",61,"turning left ","VBG RB","check","q3nc2.f.move.61"
"26858","q8nc7.txt","f",159,"going up and round ","VBG RB CC NN","check","q8nc7.f.move.161.9"
"6974","q2nc7.txt","f",216,"heading straight into that wee point ","VBG RB IN DT NN NN","check","q2nc7.f.move.232"
"6527","q2nc5.txt","f",77,"going down to the bottom left-hand side of the pillar ","VBG RB TO DT JJ JJ NN IN DT NN","check","q2nc5.f.move.83"
"8758","q3nc3.txt","f",128,"fallen ","VBN","check","q3nc3.f.move.132"
"5550","q2ec8.txt","f",141,"come round the left-hand side of the popular tourist ","VBN NN DT JJ NN IN DT JJ NN","check","q2ec8.f.move.141"
"24646","q8ec4.txt","f",41,"angled up ","VBN RP","check","q8ec4.f.move.38.9"
"7893","q3ec5.txt","f",6,"left to the edge of the page ","VBN TO DT NN IN DT NN","check","q3ec5.f.move.7"
"25026","q8ec5.txt","f",132,"left to whereabouts ","VBN TO NN","check","q8ec5.f.move.135"
"13420","q4nc7.txt","f",261,"are they in a straight are they like horizontal to the saxon barn ","VBP PRP IN DT JJ VBP PRP IN JJ TO DT NN NN","check","q4nc7.f.move.289"
"8974","q3nc5.txt","f",24,"are you underneath it or above it ","VBP PRP IN PRP CC IN PRP","check","q3nc5.f.move.24"
"6979","q2nc7.txt","f",221,"are you doing this deliberately i'll bet that's not in the route ","VBP PRP VBG DT RB FW MD VB DT VBZ RB IN DT NN","check","q2nc7.f.move.237"
"4362","q2ec2.txt","f",86,"are we heading towards the dutch elm then ","VBP PRP VBG IN DT JJ NN RB","check","q2ec2.f.move.89"
"11967","q4nc4.txt","f",36,"are we doing that under ya-- ","VBP PRP VBG IN IN","check","q4nc4.f.move.39"
"4227","q2ec1.txt","f",128,"don't cross the river ","VBP RB VB DT NN","check","q2ec1.f.move.134"
"18947","q6nc2.txt","f",279,"e-- don't have east lake either do you ","VBP RB VB JJ NN CC VBP PRP","check","q6nc2.f.move.285"
"10931","q4nc1.txt","f",141,"is this this so this is towards the edge of the edge of the paper ","VBZ DT DT RB DT VBZ IN DT NN IN DT NN IN DT NN","check","q4nc1.f.move.152"
"25033","q8ec5.txt","f",139,"is this along to l-- my left directly along two centimetres along from the ""c"" ","VBZ DT IN TO PRP$ VBN RB IN CD NNS IN IN DT NN","check","q8ec5.f.move.143"
"15206","q5ec8.txt","f",100,"is the left one side of them so that's my right as a wee man there on my right ","VBZ DT JJ CD NN IN PRP IN DT VBZ PRP$ NN IN DT NN NN RB IN PRP$ NN","check","q5ec8.f.move.100"
"18181","q6ec7.txt","f",52,"is the woodland there is it ","VBZ DT NN EX VBZ PRP","check","q6ec7.f.move.52"
"10274","q4ec5.txt","f",173,"does the curve follow the coastline or does it f-- go the opposite way ","VBZ DT NN VB DT NN CC VBZ PRP VB DT JJ NN","check","q4ec5.f.move.217"
"26057","q8nc3.txt","f",65,"is this f-- do i curve around above the concealed hideout or below to the right-hand side ","VBZ DT VBP FW NN IN IN DT VBN NN CC IN TO DT JJ NN","check","q8nc3.f.move.61"
"5205","q2ec6.txt","f",128,"is this is it to the the right-hand side of the noose ","VBZ DT VBZ PRP TO DT DT JJ NN IN DT NN","check","q2ec6.f.move.129"
"10188","q4ec5.txt","f",87,"is this is just to the left is this a right on the map or a le-- a right o-- ","VBZ DT VBZ RB TO DT NN VBZ DT DT NN IN DT NN CC DT DT NN","check","q4ec5.f.move.108"
"13304","q4nc7.txt","f",145,"is there not a squiggly line there ","VBZ EX RB DT RB NN RB","check","q4nc7.f.move.157"
"13523","q4nc7.txt","f",364,"is that three inch-- ","VBZ IN CD","check","q4nc7.f.move.399"
"10735","q4ec8.txt","f",113,"is that two thirds beneath banana tree or two thirds up ","VBZ IN CD NNS IN NN NN CC CD NNS RB","check","q4ec8.f.move.129"
"15065","q5ec7.txt","f",107,"is that one called west lake or does it not have a name ","VBZ IN CD VBN NN NN CC VBZ PRP RB VBP DT NN","check","q5ec7.f.move.111"
"3824","q1nc7.txt","f",464,"is that all ","VBZ IN DT","check","q1nc7.f.move.499"
"5835","q2nc2.txt","f",154,"is that the dead tree ","VBZ IN DT JJ NN","check","q2nc2.f.move.163"
"12848","q4nc6.txt","f",66,"is that all right ","VBZ IN DT NN","check","q4nc6.f.move.70"
"23134","q7nc4.txt","f",24,"goes along the foot bridge to the side of ","VBZ IN DT NN NN TO DT NN IN","check","q7nc4.f.move.24"
"7552","q3ec2.txt","f",89,"is that all we have to do ","VBZ IN DT PRP VBP TO VB","check","q3ec2.f.move.86"
"5409","q2ec7.txt","f",169,"is that that's the end right ","VBZ IN DT VBZ DT NN NN","check","q2ec7.f.move.176"
"21333","q7ec6.txt","f",69,"is that from the point with the seagulls ","VBZ IN IN DT NN IN DT NNS","check","q7ec6.f.move.64"
"14569","q5ec4.txt","f",83,"is that beneath so is the nose to come beneath the pine forest ","VBZ IN IN RB VBZ DT NN TO VB IN DT VBP NN","check","q5ec4.f.move.85"
"5076","q2ec5.txt","f",212,"is that it ","VBZ IN PRP","check","q2ec5.f.move.216"
"13566","q4nc7.txt","f",407,"is that it ","VBZ IN PRP","check","q4nc7.f.move.445"
"10408","q4ec7.txt","f",12,"is that horizontally ","VBZ IN RB","check","q4ec7.f.move.12"
"15021","q5ec7.txt","f",63,"does that not ","VBZ IN RB","check","q5ec7.f.move.67"
"11916","q4nc3.txt","f",533,"is that where the finish is ","VBZ IN WRB DT NN VBZ","check","q4nc3.f.move.575"
